sas_column,description,data_type,worksheet_code,worksheet_name,line_num,column_num,column_header,category,subcategory
B_1_C21_65,Respiratory Therapy,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06500,02100,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes
B_1_C21_67,Occupational Therapy,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06700,02100,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes
B_1_C21_68,Speech Pathology,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06800,02100,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes
B_1_C21_71,Medical Supplies Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07100,02100,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes
B_1_C21_72,Impl. Dev. Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07200,02100,Inpatient Routine Services,COST ALLOCATION,Allocation of Interns & Residents Salary and Fringes
B_1_C21_73,Drugs Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07300,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_75,ASC (Non Distinct Part),ROLLUP,B000001,"B, Part I: Cost Allocation - General",07500,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_88,RHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08800,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_89,FQHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08900,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_9201,Observation Beds (Distinct Unit),ROLLUP,B000001,"B, Part I: Cost Allocation - General",09201,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_93,Other Outpatient Services,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09300,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_96,Durable Medical Equipment Rented,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09600,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_97,Durable Medical Equipment Sold,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09700,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_98,Other Reimbursable,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09800,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_99,CMHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09900,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_9910,CORF,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09910,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_9920,OPT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09920,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_9930,OOT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09930,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C21_9940,OSP,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09940,02100,Inpatient Routine Services,COST ALLOCATION,nan
B_1_C22_101,HHA,ROLLUP,B000001,"B, Part I: Cost Allocation - General",10100,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_112,Other Organ Acquisition,ROLLUP,B000001,"B, Part I: Cost Allocation - General",11200,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_115,ASC (Distinct Part),ROLLUP,B000001,"B, Part I: Cost Allocation - General",11500,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_116,Hospice,ROLLUP,B000001,"B, Part I: Cost Allocation - General",11600,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_117,Other Special Purpose,ROLLUP,B000001,"B, Part I: Cost Allocation - General",11700,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_190,"Gift, Flower, Coffee Shop, Canteen",ROLLUP,B000001,"B, Part I: Cost Allocation - General",19000,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_191,Research,ROLLUP,B000001,"B, Part I: Cost Allocation - General",19100,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_193,Nonpaid Workers,ROLLUP,B000001,"B, Part I: Cost Allocation - General",19300,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_201,Negative Cost Centers,ROLLUP,B000001,"B, Part I: Cost Allocation - General",20100,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_202,Total,ROLLUP,B000001,"B, Part I: Cost Allocation - General",20200,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_32,Coronary Care Unit,ROLLUP,B000001,"B, Part I: Cost Allocation - General",03200,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_33,Burn Intensive Care Unit,ROLLUP,B000001,"B, Part I: Cost Allocation - General",03300,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_34,Surgical Intensive Care Unit,ROLLUP,B000001,"B, Part I: Cost Allocation - General",03400,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_55,Radiology-Therapeutic,ROLLUP,B000001,"B, Part I: Cost Allocation - General",05500,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_57,CT Scan,ROLLUP,B000001,"B, Part I: Cost Allocation - General",05700,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_58,MRI,ROLLUP,B000001,"B, Part I: Cost Allocation - General",05800,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_62,Whole Blood & Packed Red Blood Cells,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06200,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_6250,Blood Clotting Factors for Hemoph.,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06250,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_63,"Blood Storing, Processing, Trans",ROLLUP,B000001,"B, Part I: Cost Allocation - General",06300,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_64,Intravenous Therapy,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06400,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_65,Respiratory Therapy,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06500,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_67,Occupational Therapy,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06700,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_68,Speech Pathology,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06800,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_71,Medical Supplies Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07100,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_72,Impl. Dev. Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07200,02200,Ancillary Services,COST ALLOCATION,Allocation of Interns & Residents Program Costs
B_1_C22_73,Drugs Charged to Patients,ROLLUP,B000001,"B, Part I: Cost Allocation - General",07300,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_75,ASC (Non Distinct Part),ROLLUP,B000001,"B, Part I: Cost Allocation - General",07500,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_88,RHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08800,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_89,FQHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08900,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_9201,Observation Beds (Distinct Unit),ROLLUP,B000001,"B, Part I: Cost Allocation - General",09201,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_93,Other Outpatient Services,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09300,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_96,Durable Medical Equipment Rented,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09600,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_97,Durable Medical Equipment Sold,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09700,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_98,Other Reimbursable,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09800,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_99,CMHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09900,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_9910,CORF,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09910,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_9920,OPT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09920,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_9930,OOT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09930,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C22_9940,OSP,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09940,02200,Ancillary Services,COST ALLOCATION,nan
B_1_C23_200,Crossfoot Adj- Paramedical Ed,ROLLUP,B000001,"B, Part I: Cost Allocation - General",20000,02300,Outpatient Services,COST ALLOCATION,Total Costs
B_1_C23_201,Negative Cost Cntr- Paramedical Ed,ROLLUP,B000001,"B, Part I: Cost Allocation - General",20100,02300,Outpatient Services,COST ALLOCATION,Total Costs
B_1_C23_202,Total Paramedical Education,ROLLUP,B000001,"B, Part I: Cost Allocation - General",20200,02300,Outpatient Services,COST ALLOCATION,Total Costs
B_1_C26_112,Other Organ Acquisition,ROLLUP,B000001,"B, Part I: Cost Allocation - General",11200,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_115,ASC (Distinct Part),ROLLUP,B000001,"B, Part I: Cost Allocation - General",11500,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_117,Other Special Purpose,ROLLUP,B000001,"B, Part I: Cost Allocation - General",11700,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_32,Coronary Care Unit,ROLLUP,B000001,"B, Part I: Cost Allocation - General",03200,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_6250,Blood Clotting Factors for Hemoph.,ROLLUP,B000001,"B, Part I: Cost Allocation - General",06250,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_97,Durable Medical Equipment Sold,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09700,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_98,Other Reimbursable,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09800,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_9910,CORF,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09910,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_9920,OPT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09920,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_9930,OOT,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09930,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_9940,OSP,ROLLUP,B000001,"B, Part I: Cost Allocation - General",09940,02600,Stat Basis / Total,COST ALLOCATION,nan
B_2_C26_112,Other Organ Acquisition,ROLLUP,B000002,"B, Part II: Cost Allocation",11200,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_115,ASC (Distinct Part),ROLLUP,B000002,"B, Part II: Cost Allocation",11500,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_117,Other Special Purpose,ROLLUP,B000002,"B, Part II: Cost Allocation",11700,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_191,Research,ROLLUP,B000002,"B, Part II: Cost Allocation",19100,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_32,Coronary Care Unit,ROLLUP,B000002,"B, Part II: Cost Allocation",03200,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,TOTAL CAPITAL COSTS AFTER COST ALLOCATION
B_2_C26_6250,Blood Clotting Factors for Hemoph.,ROLLUP,B000002,"B, Part II: Cost Allocation",06250,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,TOTAL CAPITAL COSTS AFTER COST ALLOCATION
B_2_C26_97,Durable Medical Equipment Sold,ROLLUP,B000002,"B, Part II: Cost Allocation",09700,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_98,Other Reimbursable,ROLLUP,B000002,"B, Part II: Cost Allocation",09800,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_9910,CORF,ROLLUP,B000002,"B, Part II: Cost Allocation",09910,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_9920,OPT,ROLLUP,B000002,"B, Part II: Cost Allocation",09920,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_9930,OOT,ROLLUP,B000002,"B, Part II: Cost Allocation",09930,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_9940,OSP,ROLLUP,B000002,"B, Part II: Cost Allocation",09940,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
C_1_C2_65,Respiratory Therapy,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06500,00200,Total Charges (All Patients),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C2_66,Physical Therapy,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06600,00200,Total Charges (All Patients),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C2_67,Occupational Therapy,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06700,00200,Total Charges (All Patients),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C2_68,Speech Pathology,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06800,00200,Total Charges (All Patients),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_112,Other Organ Acquisition,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11200,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_115,ASC (Distinct Part),ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11500,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_117,Other Special Purpose,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11700,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_32,Coronary Care Unit,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",03200,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_6250,Blood Clotting Factors for Hemoph.,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06250,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_97,Durable Medical Equipment Sold,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09700,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_98,Other Reimbursable,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09800,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_9910,CORF,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09910,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_9920,OPT,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09920,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_9930,OOT,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09930,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_9940,OSP,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09940,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_101,HHA,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",10100,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_112,Other Organ Acquisition,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11200,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_115,ASC (Distinct Part),ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11500,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_116,Hospice,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11600,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_117,Other Special Purpose,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11700,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_32,Coronary Care Unit,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",03200,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,Total Inpatient Charges
C_1_C6_6250,Blood Clotting Factors for Hemoph.,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",06250,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,Total Inpatient Charges
C_1_C6_89,FQHC,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",08900,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_96,Durable Medical Equipment Rented,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09600,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_97,Durable Medical Equipment Sold,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09700,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_98,Other Reimbursable,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09800,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_99,CMHC,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09900,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_9910,CORF,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09910,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_9920,OPT,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09920,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_9930,OOT,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09930,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_9940,OSP,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",09940,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C7_112,Other Organ Acquisition,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11200,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C7_115,ASC (Distinct Part),ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11500,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C7_117,Other Special Purpose,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",11700,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C7_31,Intensive Care Unit,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",03100,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,Total Outpatient Charges
